Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
303,,Jake Cave\caveja01,vs LHP,2018,43,72,,67,7,13,2,0,3,13,0,0,3,29,0.194,0.239,0.358,0.598,24,0,1,1,0,0,2,0.286,52,64
304,,Dexter Fowler\fowlede01,vs LHP,2018,38,72,,62,9,10,2,0,2,9,0,0,8,19,0.161,0.264,0.29,0.554,18,0,1,0,1,0,1,0.19,92,55
305,,Travis Jankowski\jankotr01,vs LHP,2018,52,72,,64,7,12,3,0,0,5,3,1,7,25,0.188,0.278,0.234,0.512,15,3,1,0,0,0,0,0.308,51,46
306,,Devin Mesoraco\mesorde01,vs LHP,2018,37,72,,61,9,14,2,0,2,8,0,0,9,13,0.23,0.347,0.361,0.708,22,2,2,0,0,0,0,0.261,105,99
307,,Tyler White\whitety01,vs LHP,2018,32,72,,59,9,18,2,3,3,11,0,0,10,19,0.305,0.417,0.593,1.01,35,0,2,0,1,0,0,0.395,129,179
308,,Austin Meadows\meadoau01,vs LHP,2018,32,71,,65,8,19,4,1,4,8,1,1,5,16,0.292,0.352,0.569,0.921,37,0,1,0,0,0,0,0.333,132,152
309,,Ryan Rua\ruary01,vs LHP,2018,33,71,,66,10,14,2,1,4,8,2,0,5,20,0.212,0.268,0.455,0.722,30,1,0,0,0,0,1,0.238,148,98
310,,Christian Vazquez\vazquch01,vs LHP,2018,38,71,,65,6,15,5,0,0,7,3,1,6,11,0.231,0.296,0.308,0.603,20,0,0,0,0,0,1,0.278,124,70
311,,Jesse Winker\winkeje01,vs LHP,2018,43,71,,57,8,12,1,0,2,8,0,0,12,14,0.211,0.357,0.333,0.69,19,3,1,1,0,0,1,0.244,65,95
312,,Chase d'Arnaud\darnach01,vs LHP,2018,28,70,,67,7,17,4,0,3,8,2,1,2,24,0.254,0.275,0.448,0.723,30,0,0,1,0,0,0,0.35,131,98
313,,Adam Frazier\fraziad01,vs LHP,2018,40,70,,67,10,15,4,0,1,5,0,0,3,16,0.224,0.257,0.328,0.586,22,1,0,0,0,0,1,0.28,47,62
314,,Greg Bird\birdgr01,vs LHP,2018,39,69,,58,8,13,3,0,3,13,0,0,8,17,0.224,0.333,0.431,0.764,25,1,2,0,1,0,0,0.256,128,112
315,,Mikie Mahtook\mahtomi01,vs LHP,2018,32,69,,61,5,10,2,0,1,6,0,1,8,16,0.164,0.261,0.246,0.507,15,1,0,0,0,0,2,0.205,63,43
316,,Colin Moran\moranco01,vs LHP,2018,52,69,,62,6,11,2,1,0,1,0,0,7,17,0.177,0.261,0.242,0.503,15,2,0,0,0,0,0,0.244,36,42
317,,Josh Donaldson\donaljo02,vs LHP,2018,28,68,,58,11,16,5,0,3,9,1,0,10,19,0.276,0.382,0.517,0.9,30,0,0,0,0,0,0,0.361,124,149
318,,Cory Spangenberg\spangco01,vs LHP,2018,45,68,,64,6,9,0,2,1,4,2,0,2,26,0.141,0.167,0.25,0.417,16,1,0,2,0,0,1,0.216,25,15
319,,Austin Romine\rominau01,vs LHP,2018,39,67,,65,6,17,5,0,2,9,1,0,2,17,0.262,0.284,0.431,0.714,28,2,0,0,0,0,0,0.326,100,97
320,,David Dahl\dahlda01,vs LHP,2018,42,66,,64,6,15,1,0,4,11,1,0,2,22,0.234,0.258,0.438,0.695,28,2,0,0,0,0,0,0.289,61,90
321,,Jose Reyes\reyesjo01,vs LHP,2018,43,66,,61,9,12,3,1,2,6,1,0,5,9,0.197,0.258,0.377,0.635,23,1,0,0,0,0,0,0.2,117,75
322,,Domingo Santana\santado01,vs LHP,2018,41,65,,58,3,10,4,0,1,4,0,0,6,20,0.172,0.246,0.293,0.539,17,2,0,0,1,1,2,0.237,46,50
323,,Jorge Soler\solerjo01,vs LHP,2018,26,65,,54,8,17,6,0,4,7,2,0,9,17,0.315,0.415,0.648,1.064,35,1,1,0,1,0,1,0.382,156,192
324,,Jesus Sucre\sucreje01,vs LHP,2018,33,65,,58,5,9,1,0,1,3,0,0,4,8,0.155,0.219,0.224,0.443,13,2,1,1,1,0,0,0.16,77,25
325,,Drew Butera\buterdr01,vs LHP,2018,28,64,,54,5,10,3,0,2,10,0,0,8,17,0.185,0.297,0.352,0.649,19,0,1,0,1,0,1,0.222,129,81
326,,Blake Swihart\swihabl01,vs LHP,2018,39,64,,61,4,8,1,0,0,4,1,1,3,22,0.131,0.172,0.148,0.319,9,3,0,0,0,0,1,0.205,6,-9
327,,David Bote\boteda01,vs LHP,2018,37,63,,51,9,14,5,0,2,7,1,2,7,19,0.275,0.381,0.49,0.871,25,0,3,0,2,0,1,0.375,140,142
328,,Erik Kratz\kratzer01,vs LHP,2018,28,63,,56,6,11,3,0,2,9,0,0,3,10,0.196,0.254,0.357,0.611,20,4,2,0,2,0,0,0.196,91,69
329,,Luke Maile\mailelu01,vs LHP,2018,33,62,,54,9,14,3,0,3,9,0,0,7,18,0.259,0.339,0.481,0.82,26,0,0,0,1,0,0,0.324,133,126
330,,Jeff McNeil\mcneije01,vs LHP,2018,36,62,,57,8,16,4,2,1,4,1,0,4,6,0.281,0.339,0.474,0.812,27,1,1,0,0,0,1,0.3,90,125
331,,Rob Refsnyder\refsnro01,vs LHP,2018,28,62,,49,6,7,2,0,2,4,0,2,12,15,0.143,0.311,0.306,0.618,15,1,0,0,0,0,0,0.156,111,74
332,,Zack Cozart\cozarza01,vs LHP,2018,28,61,,52,4,9,4,0,1,6,0,0,5,6,0.173,0.246,0.308,0.554,16,2,1,0,3,0,0,0.167,68,54
333,,Carlos Asuaje\asuajca01,vs LHP,2018,38,60,,54,2,6,1,0,0,0,0,0,6,12,0.111,0.2,0.13,0.33,7,4,0,0,0,0,2,0.143,16,-5
334,,Erik Gonzalez\gonzaer01,vs LHP,2018,33,60,,57,6,12,3,0,1,4,1,0,3,14,0.211,0.25,0.316,0.566,18,0,0,0,0,0,0,0.262,67,57
335,,Yadiel Rivera\riverya01,vs LHP,2018,32,60,,47,3,10,2,0,0,5,0,1,11,19,0.213,0.35,0.255,0.605,12,2,0,0,2,2,0,0.333,148,74
336,,Jose Osuna\osunajo01,vs LHP,2018,31,59,,55,8,14,7,0,3,10,0,0,3,12,0.255,0.288,0.545,0.834,30,0,0,0,1,0,1,0.268,152,126
337,,Pablo Sandoval\sandopa01,vs LHP,2018,36,59,,55,3,8,2,0,1,3,0,0,4,9,0.145,0.203,0.236,0.44,13,1,0,0,0,0,1,0.156,22,23
338,,Pedro Severino\severpe01,vs LHP,2018,28,59,,51,5,11,2,0,0,3,1,0,6,13,0.216,0.305,0.255,0.56,13,1,1,0,1,2,0,0.282,123,59
339,,Deven Marrero\marrede01,vs LHP,2018,29,58,,54,5,11,1,1,0,6,1,0,3,17,0.204,0.241,0.259,0.501,14,4,0,0,1,0,0,0.289,134,40
340,,Kevin Plawecki\plaweke01,vs LHP,2018,31,58,,51,8,12,3,2,0,3,0,0,7,14,0.235,0.328,0.373,0.7,19,4,0,0,0,0,1,0.324,105,96
341,,Jose Briceno\bricejo01,vs LHP,2018,30,57,,52,7,15,0,0,5,7,0,0,5,14,0.288,0.351,0.577,0.928,30,0,0,0,0,0,1,0.303,167,154
342,,Omar Narvaez\narvaom01,vs LHP,2018,40,57,,44,4,7,1,1,0,3,0,0,11,14,0.159,0.339,0.227,0.567,10,0,1,1,0,0,1,0.233,46,63
343,,Joc Pederson\pederjo01,vs LHP,2018,48,57,,53,3,9,4,0,1,4,0,1,3,7,0.17,0.211,0.302,0.512,16,1,0,0,1,0,0,0.174,24,42
344,,Ronny Rodriguez\rodriro03,vs LHP,2018,29,57,,54,4,15,3,0,2,9,0,0,1,12,0.278,0.286,0.444,0.73,24,0,0,1,1,0,1,0.317,144,100
345,,Carlos Tocci\toccica01,vs LHP,2018,27,57,,48,3,13,2,0,0,4,0,2,3,11,0.271,0.308,0.313,0.62,15,2,0,5,1,0,0,0.342,124,75
346,,Jarrod Dyson\dysonja01,vs LHP,2018,29,55,,44,8,11,2,1,0,4,4,2,8,11,0.25,0.358,0.341,0.699,15,0,0,2,1,0,0,0.324,160,97
347,,Cedric Mullins\mullice01,vs LHP,2018,27,55,,45,8,7,0,0,0,1,0,0,8,18,0.156,0.296,0.156,0.452,7,1,1,1,0,0,0,0.259,38,32
348,,Matt Wieters\wietema01,vs LHP,2018,33,55,,44,6,9,0,0,2,4,0,0,11,15,0.205,0.364,0.341,0.705,15,1,0,0,0,1,0,0.259,102,99
349,,Curt Casali\casalcu01,vs LHP,2018,26,54,,48,4,18,6,0,1,5,0,1,4,7,0.375,0.426,0.563,0.988,27,2,1,0,1,0,0,0.415,145,174
350,,Nicky Delmonico\delmoni01,vs LHP,2018,35,54,,45,5,7,5,1,0,4,0,0,7,20,0.156,0.296,0.311,0.607,14,2,2,0,0,0,0,0.28,83,70
351,,Jake Lamb\lambja01,vs LHP,2018,30,54,,47,5,8,3,0,0,3,0,0,6,17,0.17,0.259,0.234,0.493,11,1,0,0,1,0,1,0.258,52,40
352,,Ramon Laureano\laurera01,vs LHP,2018,27,54,,45,5,12,6,0,0,3,2,0,9,15,0.267,0.389,0.4,0.789,18,0,0,0,0,0,0,0.4,93,122
353,,Brian McCann\mccanbr01,vs LHP,2018,33,54,,45,5,9,0,0,1,3,0,0,6,14,0.2,0.333,0.267,0.6,12,3,3,0,0,0,0,0.267,89,71
354,,Luke Voit\voitlu01,vs LHP,2018,25,54,,50,12,17,1,0,7,14,0,0,4,12,0.34,0.389,0.78,1.169,39,0,0,0,0,0,1,0.323,114,216
355,,Victor Caratini\caratvi01,vs LHP,2018,31,53,,44,4,6,2,0,0,1,0,0,5,15,0.136,0.264,0.182,0.446,8,2,3,0,1,0,1,0.2,50,28
356,,Welington Castillo\castiwe01,vs LHP,2018,24,53,,49,5,14,0,0,2,3,0,0,4,11,0.286,0.34,0.408,0.748,20,1,0,0,0,0,1,0.333,112,108
357,,Sean Rodriguez\rodrise01,vs LHP,2018,28,53,,44,6,10,3,0,2,8,0,0,9,19,0.227,0.358,0.432,0.79,19,0,0,0,0,0,0,0.348,167,120
358,,Kevan Smith\smithke04,vs LHP,2018,25,53,,48,8,21,3,0,2,13,0,0,3,4,0.438,0.472,0.625,1.097,30,0,1,0,1,0,0,0.442,200,204
359,,Greg Allen\allengr01,vs LHP,2018,32,52,,48,5,10,1,0,0,2,3,1,2,15,0.208,0.255,0.229,0.484,11,1,1,1,0,0,0,0.303,49,37
360,,Ben Gamel\gamelbe01,vs LHP,2018,36,52,,45,6,10,4,1,0,3,0,0,5,13,0.222,0.308,0.356,0.663,16,0,1,0,1,0,0,0.303,82,85
361,,Adam Eaton\eatonad02,vs LHP,2018,37,51,,45,4,10,2,0,0,3,0,0,3,12,0.222,0.286,0.267,0.552,12,0,1,2,0,0,0,0.303,38,56
362,,Trayce Thompson\thomptr01,vs LHP,2018,27,51,,48,8,6,3,0,1,2,0,0,3,21,0.125,0.176,0.25,0.426,12,0,0,0,0,1,2,0.192,127,18
363,,Chris Young\youngch04,vs LHP,2018,26,51,,47,7,9,2,0,3,8,2,0,3,10,0.191,0.255,0.426,0.68,20,0,1,0,0,0,1,0.176,119,86
364,,Yandy Díaz\diazya01,vs LHP,2018,23,49,,45,7,13,2,1,0,6,0,0,4,7,0.289,0.347,0.378,0.725,17,2,0,0,0,1,0,0.342,82,103
365,,Jose Rondon\rondojo02,vs LHP,2018,20,49,,46,6,9,3,0,2,6,0,0,3,16,0.196,0.245,0.391,0.636,18,3,0,0,0,0,0,0.25,71,74
366,,Tyler Saladino\saladty01,vs LHP,2018,27,49,,43,3,8,2,0,0,3,1,0,5,15,0.186,0.265,0.233,0.498,10,0,0,0,1,0,0,0.276,47,41
367,,Taylor Ward\wardta01,vs LHP,2018,23,48,,45,4,11,1,0,3,5,0,0,3,8,0.244,0.292,0.467,0.758,21,0,0,0,0,0,0,0.235,159,108
368,,Austin Wynns\wynnsau01,vs LHP,2018,23,48,,46,2,9,0,0,0,1,0,0,2,12,0.196,0.229,0.196,0.425,9,2,0,0,0,0,0,0.265,31,21
369,,Bryan Holaday\holadbr01,vs LHP,2018,25,47,,45,2,7,1,0,1,3,0,0,1,6,0.156,0.174,0.244,0.418,11,3,0,1,0,1,1,0.158,61,15
370,,Abraham Almonte\almonab01,vs LHP,2018,20,46,,40,4,4,0,0,1,2,1,1,4,11,0.1,0.178,0.175,0.353,7,4,0,1,1,0,0,0.103,30,-1
371,,Franchy Cordero\cordefr02,vs LHP,2018,22,46,,44,4,9,1,0,2,7,1,1,1,18,0.205,0.222,0.364,0.586,16,0,0,1,0,0,1,0.292,55,60
372,,Brandon Dixon\dixonbr01,vs LHP,2018,26,46,,45,4,8,2,0,2,7,0,0,1,14,0.178,0.196,0.356,0.551,16,0,0,0,0,0,1,0.207,90,50
373,,Steven Duggar\duggast01,vs LHP,2018,20,46,,42,7,14,3,0,1,9,3,0,3,14,0.333,0.37,0.476,0.846,20,0,0,0,1,0,2,0.464,144,135
374,,Howie Kendrick\kendrho01,vs LHP,2018,20,46,,44,3,11,3,0,1,2,0,1,2,9,0.25,0.283,0.386,0.669,17,2,0,0,0,0,0,0.294,67,85
375,,Alex Blandino\blandal01,vs LHP,2018,28,45,,38,7,10,0,0,0,3,0,0,6,10,0.263,0.364,0.263,0.627,10,2,0,1,0,0,1,0.357,103,80
376,,Dixon Machado\machadi01,vs LHP,2018,20,45,,43,8,12,5,0,0,5,1,0,1,6,0.279,0.311,0.395,0.706,17,1,1,0,0,0,0,0.324,155,96
377,,Brad Miller\millebr02,vs LHP,2018,32,45,,44,4,11,0,0,2,6,0,0,1,13,0.25,0.267,0.386,0.653,17,1,0,0,0,0,0,0.31,79,80
378,,Hanley Ramirez\ramirha01,vs LHP,2018,19,45,,42,5,14,3,0,1,10,1,0,3,10,0.333,0.378,0.476,0.854,20,2,0,0,0,0,1,0.419,141,137
379,,Matt Adams\adamsma01,vs LHP,2018,32,43,,41,6,9,3,0,1,8,0,0,1,8,0.22,0.256,0.366,0.622,15,2,1,0,0,0,0,0.25,60,72
380,,Cheslor Cuthbert\cuthbch01,vs LHP,2018,21,43,,39,3,10,2,0,1,2,0,1,3,12,0.256,0.326,0.385,0.71,15,0,1,0,0,0,0,0.346,144,98
381,,Roman Quinn\quinnro01,vs LHP,2018,24,43,,43,7,13,4,1,2,5,4,0,0,12,0.302,0.302,0.581,0.884,25,0,0,0,0,0,1,0.379,136,140
382,,Andrew Romine\rominan01,vs LHP,2018,24,43,,43,5,10,0,0,0,1,0,0,0,14,0.233,0.233,0.233,0.465,10,1,0,0,0,0,1,0.345,85,31
383,,Tony Wolters\wolteto01,vs LHP,2018,28,43,,36,5,7,1,1,0,8,0,0,4,8,0.194,0.326,0.278,0.603,10,0,3,0,0,1,1,0.25,109,72
384,,J.D. Davis\davisjd01,vs LHP,2018,22,42,,39,5,9,2,0,0,1,0,0,3,12,0.231,0.286,0.282,0.568,11,1,0,0,0,0,0,0.333,142,60
385,,Jordan Luplow\luplojo01,vs LHP,2018,17,42,,38,7,8,1,2,1,2,0,0,4,7,0.211,0.286,0.421,0.707,16,1,0,0,0,0,1,0.233,122,95
386,,Martin Prado\pradoma01,vs LHP,2018,21,42,,38,4,8,1,0,0,2,0,1,4,1,0.211,0.286,0.237,0.523,9,1,0,0,0,0,0,0.216,77,49
387,,Kyle Farmer\farmeky01,vs LHP,2018,25,41,,39,,10,1,1,0,3,0,0,1,10,0.256,0.293,0.333,0.626,13,0,1,0,0,0,1,0.345,97,75
388,,Dilson Herrera\herredi01,vs LHP,2018,21,41,,38,4,8,3,0,2,5,0,0,2,15,0.211,0.268,0.447,0.716,17,0,1,0,0,0,0,0.286,108,96
389,,Andrew Knapp\knappan01,vs LHP,2018,31,41,,30,5,5,0,0,1,4,0,0,8,14,0.167,0.375,0.267,0.642,8,0,2,1,0,0,1,0.267,112,84
390,,Ryan O'Hearn\ohearry01,vs LHP,2018,25,41,,37,2,4,0,0,2,3,0,0,4,16,0.108,0.195,0.27,0.465,10,0,0,0,0,0,0,0.105,1,29
391,,Jace Peterson\peterja01,vs LHP,2018,27,41,,34,2,3,2,0,0,1,3,1,7,7,0.088,0.244,0.147,0.391,5,3,0,0,0,0,0,0.111,24,13
392,,Brett Phillips\phillbr02,vs LHP,2018,24,41,,37,3,5,1,0,0,1,0,0,3,16,0.135,0.22,0.162,0.382,6,1,1,0,0,0,1,0.238,40,10
393,,Matt Holliday\hollima01,vs LHP,2018,16,40,,32,2,10,0,0,1,2,0,0,8,8,0.313,0.45,0.406,0.856,13,0,0,0,0,0,1,0.391,102,143
394,,Corey Seager\seageco01,vs LHP,2018,17,40,,39,3,9,2,1,1,3,0,0,1,7,0.231,0.25,0.41,0.66,16,1,0,0,0,0,0,0.258,75,81
395,,Luis Valbuena\valbulu01,vs LHP,2018,32,40,,36,2,8,2,0,1,2,0,0,3,13,0.222,0.3,0.361,0.661,13,0,1,0,0,0,0,0.318,126,84
396,,David Freitas\freitda01,vs LHP,2018,21,39,,36,1,7,4,0,0,1,0,0,2,8,0.194,0.237,0.306,0.542,11,0,0,1,0,0,0,0.25,84,51
397,,Ryan McMahon\mcmahry01,vs LHP,2018,29,39,,32,5,10,2,1,1,4,0,0,6,9,0.313,0.436,0.531,0.967,17,0,1,0,0,0,0,0.409,183,169
398,,Francisco Pena\penafr01,vs LHP,2018,25,39,,35,1,4,1,0,1,2,1,0,3,15,0.114,0.179,0.229,0.408,8,2,0,0,1,2,0,0.15,59,13
399,,Roberto Perez\perezro02,vs LHP,2018,26,39,,32,2,8,1,0,0,3,0,0,6,14,0.25,0.368,0.281,0.65,9,2,0,1,0,0,0,0.444,151,86
400,,Eric Young Jr.\younger03,vs LHP,2018,22,38,,38,5,9,0,1,1,1,0,0,0,8,0.237,0.237,0.368,0.605,14,4,0,0,0,0,0,0.276,117,66
401,,Yoenis Céspedes\cespeyo01,vs LHP,2018,18,37,,30,3,5,1,0,1,3,0,0,7,14,0.167,0.324,0.3,0.624,9,0,0,0,0,1,0,0.267,60,77
402,,Paulo Orlando\orlanpa01,vs LHP,2018,15,37,,37,1,7,2,0,0,3,0,0,0,11,0.189,0.189,0.243,0.432,9,1,0,0,0,0,0,0.269,119,20
403,,Victor Reyes\reyesvi01,vs LHP,2018,22,37,,37,4,8,0,1,0,3,2,0,0,10,0.216,0.216,0.27,0.486,10,1,0,0,0,0,0,0.296,84,35
404,,Miguel Cabrera\cabremi01,vs LHP,2018,15,36,,30,5,8,3,0,0,3,0,0,6,8,0.267,0.389,0.367,0.756,11,2,0,0,0,0,0,0.364,80,114
405,,Spencer Kieboom\kiebosp01,vs LHP,2018,22,36,,34,6,10,1,0,1,5,0,0,2,5,0.294,0.333,0.412,0.745,14,1,0,0,0,0,0,0.321,132,107
406,,Rene Rivera\riverre01,vs LHP,2018,16,36,,33,1,6,0,0,1,2,0,0,3,11,0.182,0.25,0.273,0.523,9,0,0,0,0,0,1,0.238,56,47
407,,Bobby Wilson\wilsobo02,vs LHP,2018,21,36,,32,1,5,2,0,0,1,0,0,4,9,0.156,0.25,0.219,0.469,7,2,0,0,0,0,0,0.217,81,33
408,,Adrian Sanchez\sanchad01,vs LHP,2018,19,35,,35,3,12,2,1,0,3,0,0,0,5,0.343,0.343,0.457,0.8,16,0,0,0,0,0,1,0.4,152,122
409,,Alex Avila\avilaal01,vs LHP,2018,21,34,,29,2,6,1,0,1,2,0,0,5,11,0.207,0.324,0.345,0.668,10,1,0,0,0,0,0,0.294,122,88
410,,Brandon Lowe\lowebr01,vs LHP,2018,21,34,,32,3,6,0,0,3,8,0,1,2,11,0.188,0.235,0.469,0.704,15,1,0,0,0,0,0,0.167,77,91
411,,John Andreoli\andrejo03,vs LHP,2018,15,33,,31,,7,1,0,0,3,0,0,2,12,0.226,0.273,0.258,0.531,8,0,0,0,0,0,0,0.368,95,50
412,,Willie Calhoun\calhowi01,vs LHP,2018,17,33,,30,2,5,2,0,0,3,0,0,1,8,0.167,0.212,0.233,0.445,7,1,1,0,1,0,0,0.217,49,25
413,,Brandon Drury\drurybr01,vs LHP,2018,15,33,,30,1,5,2,0,0,4,0,0,2,9,0.167,0.242,0.233,0.476,7,2,1,0,0,0,0,0.238,84,34
414,,Isaac Galloway\gallois01,vs LHP,2018,16,33,,26,4,7,1,0,3,3,1,0,6,9,0.269,0.406,0.654,1.06,17,0,0,1,0,0,0,0.286,202,190
415,,Juan Lagares\lagarju01,vs LHP,2018,16,33,,30,3,9,0,0,0,2,3,1,3,8,0.3,0.364,0.3,0.664,9,1,0,0,0,1,0,0.409,74,89
416,,Tyler O'Neill\oneilty01,vs LHP,2018,22,33,,30,10,8,0,0,2,6,1,0,3,12,0.267,0.333,0.467,0.8,14,0,0,0,0,0,1,0.375,103,121
417,,Josh Phegley\phegljo01,vs LHP,2018,18,33,,31,3,5,2,0,1,5,0,0,1,12,0.161,0.182,0.323,0.504,10,1,0,0,1,0,0,0.211,65,38
418,,Bradley Zimmer\zimmebr01,vs LHP,2018,17,33,,30,4,7,1,0,2,7,1,0,2,9,0.233,0.303,0.467,0.77,14,1,1,0,0,0,0,0.263,149,112
419,,Gregor Blanco\blancgr01,vs LHP,2018,22,32,,29,3,6,1,0,0,0,0,1,2,10,0.207,0.258,0.241,0.499,7,0,0,1,0,0,1,0.316,75,41
420,,Keon Broxton\broxtke01,vs LHP,2018,15,32,,26,3,3,1,1,0,2,2,0,6,13,0.115,0.281,0.231,0.512,6,0,0,0,0,0,2,0.231,56,46
421,,Jacob deGrom\degroja01,vs LHP,2018,14,32,,28,1,5,0,0,0,3,0,0,2,12,0.179,0.233,0.179,0.412,5,0,0,2,0,0,1,0.313,110,18
422,,Tom Murphy\murphto04,vs LHP,2018,18,32,,31,1,7,3,1,0,3,0,0,1,13,0.226,0.25,0.387,0.637,12,2,0,0,0,1,0,0.389,100,75
423,,Matt Szczur\szczuma01,vs LHP,2018,22,32,,29,5,5,2,0,1,1,0,0,3,12,0.172,0.25,0.345,0.595,10,1,0,0,0,0,0,0.25,124,64
424,,Christian Walker\walkech02,vs LHP,2018,25,32,,32,5,6,1,0,3,5,1,0,0,13,0.188,0.188,0.5,0.688,16,0,0,0,0,0,0,0.188,112,84
425,,Mac Williamson\willima11,vs LHP,2018,15,32,,28,5,8,2,0,1,4,0,0,4,8,0.286,0.375,0.464,0.839,13,1,0,0,0,0,1,0.368,148,133
426,,Christian Arroyo\arroych01,vs LHP,2018,13,30,,28,2,7,0,1,1,1,0,0,2,9,0.25,0.3,0.429,0.729,12,0,0,0,0,0,1,0.333,97,101
427,,Kyle Freeland\freelky01,vs LHP,2018,15,30,,27,2,2,0,0,0,0,0,0,0,14,0.074,0.074,0.074,0.148,2,0,0,3,0,0,1,0.154,22,-58
428,,Francisco Mejia\mejiafr01,vs LHP,2018,12,30,,29,3,5,1,0,1,4,0,0,1,8,0.172,0.2,0.31,0.51,9,1,0,0,0,0,0,0.2,60,40
429,,Kaleb Cowart\cowarka01,vs LHP,2018,17,29,,26,2,3,3,0,0,1,0,0,2,10,0.115,0.207,0.231,0.438,6,1,1,0,0,0,0,0.188,94,23
430,,Brian Goodwin\goodwbr01,vs LHP,2018,20,29,,21,2,3,0,0,1,2,2,0,4,12,0.143,0.357,0.286,0.643,6,0,3,1,0,0,0,0.25,86,83
431,,Moises Sierra\sierrmo01,vs LHP,2018,14,29,,26,2,2,0,0,0,1,0,1,1,11,0.077,0.138,0.077,0.215,2,1,1,0,1,0,0,0.125,1,-37
432,,Eric Thames\thameer01,vs LHP,2018,26,29,,27,2,5,2,0,1,3,1,0,2,10,0.185,0.241,0.37,0.612,10,1,0,0,0,0,1,0.25,56,68
433,,Willians Astudillo\astudwi01,vs LHP,2018,14,28,,28,2,10,2,0,1,6,0,0,0,3,0.357,0.357,0.536,0.893,15,1,0,0,0,0,0,0.375,100,146
434,,Luis Castillo\castilu02,vs LHP,2018,13,28,,26,1,2,0,0,0,1,0,0,0,9,0.077,0.077,0.077,0.154,2,0,0,2,0,0,1,0.118,24,-57
435,,Curtis Granderson\grandcu01,vs LHP,2018,21,28,,23,4,4,2,0,0,2,0,0,3,13,0.174,0.296,0.261,0.557,6,0,1,1,0,0,0,0.4,45,58
436,,Victor Robles\roblevi01,vs LHP,2018,12,28,,24,1,8,2,0,1,3,2,2,3,3,0.333,0.429,0.542,0.97,13,1,1,0,0,0,0,0.35,127,170
437,,Anthony Santander\santaan02,vs LHP,2018,15,28,,25,1,5,0,1,0,2,0,0,3,11,0.2,0.286,0.28,0.566,7,1,0,0,0,0,0,0.357,109,60
438,,Ronald Torreyes\torrero01,vs LHP,2018,16,28,,27,3,7,2,1,0,0,0,0,1,7,0.259,0.286,0.407,0.693,11,2,0,0,0,0,0,0.35,107,91
439,,Franklin Barreto\barrefr02,vs LHP,2018,13,27,,26,3,5,1,0,2,6,0,0,1,11,0.192,0.222,0.462,0.684,12,2,0,0,0,0,0,0.231,82,85
440,,Michael Hermosillo\hermomi01,vs LHP,2018,14,27,,23,2,6,4,0,0,0,0,0,2,11,0.261,0.37,0.435,0.805,10,0,2,0,0,0,0,0.5,166,125
441,,Max Moroff\morofma01,vs LHP,2018,11,27,,25,4,6,1,0,2,5,0,0,1,11,0.24,0.296,0.52,0.816,13,0,1,0,0,0,0,0.333,150,122
442,,Chris Stratton\stratch01,vs LHP,2018,15,27,,25,,3,1,0,0,3,0,0,0,17,0.12,0.12,0.16,0.28,4,0,0,2,0,0,0,0.375,86,-23
443,,Patrick Corbin\corbipa01,vs LHP,2018,16,26,,24,1,6,1,0,0,2,0,0,0,12,0.25,0.25,0.292,0.542,7,0,0,2,0,0,0,0.5,150,51
444,,Austin Dean\deanau01,vs LHP,2018,14,26,,23,1,3,2,0,0,2,0,0,2,3,0.13,0.231,0.217,0.448,5,0,1,0,0,0,1,0.15,43,27
445,,Zack Godley\godleza01,vs LHP,2018,16,26,,21,1,2,0,0,0,1,0,0,2,10,0.095,0.174,0.095,0.269,2,0,0,3,0,0,0,0.182,208,-22
446,,Robbie Ray\rayro02,vs LHP,2018,16,26,,24,1,2,0,0,0,1,0,0,0,15,0.083,0.083,0.083,0.167,2,0,0,2,0,0,0,0.222,91,-53
447,,Ji-Man Choi\choiji01,vs LHP,2018,21,25,,22,3,3,0,0,1,3,0,0,2,8,0.136,0.24,0.273,0.513,6,1,1,0,0,0,0,0.154,21,43
448,,Greg Garcia\garcigr01,vs LHP,2018,21,25,,24,4,4,0,0,2,3,1,0,1,9,0.167,0.2,0.417,0.617,10,0,0,0,0,0,0,0.154,102,67
449,,Jon Gray\grayjo02,vs LHP,2018,14,25,,20,2,1,1,0,0,2,0,0,1,12,0.05,0.095,0.1,0.195,2,0,0,4,0,0,0,0.125,62,-45
450,,Kyle Higashioka\higasky01,vs LHP,2018,16,25,,25,2,4,0,0,2,4,0,0,0,7,0.16,0.16,0.4,0.56,10,1,0,0,0,0,0,0.125,92,50
451,,Rafael Ortega\ortegra01,vs LHP,2018,9,25,,23,1,7,1,0,0,2,0,0,2,6,0.304,0.36,0.348,0.708,8,1,0,0,0,0,0,0.412,154,100
452,,Pablo Reyes\reyespa01,vs LHP,2018,11,25,,22,6,8,0,0,3,5,0,0,3,4,0.364,0.44,0.773,1.213,17,0,0,0,0,0,1,0.333,186,231
453,,Jake Smolinski\smolija01,vs LHP,2018,10,25,,24,,3,1,0,0,0,0,0,0,6,0.125,0.16,0.167,0.327,4,2,1,0,0,0,0,0.167,75,-8
454,,Adrian Gonzalez\gonzaad01,vs LHP,2018,19,24,,22,3,5,0,0,0,7,0,0,1,6,0.227,0.25,0.227,0.477,5,2,0,0,1,0,0,0.294,45,35
