Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
454,,Seth Brown\brownse01,vs RHP,2019,25,69,,61,10,19,8,2,0,12,1,0,7,19,0.311,0.391,0.508,0.9,31,1,1,0,0,0,0,0.452,121,139
455,,Yonathan Daza\dazayo01,vs RHP,2019,33,69,,65,7,14,1,1,0,1,0,0,4,17,0.215,0.261,0.262,0.522,17,1,0,0,0,0,1,0.292,112,42
456,,David Freese\freesda01,vs RHP,2019,44,69,,61,15,22,5,0,6,18,0,0,7,14,0.361,0.435,0.738,1.172,45,3,1,0,0,0,0,0.39,131,206
457,,Jonathan Davis\davisjo05,vs RHP,2019,25,67,,61,8,9,1,0,2,5,2,0,1,17,0.148,0.209,0.262,0.471,16,0,4,0,1,0,0,0.163,77,26
458,,Sam Hilliard\hillisa01,vs RHP,2019,24,67,,62,11,17,4,2,5,10,2,0,4,18,0.274,0.328,0.645,0.974,40,0,1,0,0,0,0,0.308,92,151
459,,Roman Quinn\quinnro01,vs RHP,2019,33,67,,61,11,14,2,1,2,5,3,0,4,20,0.23,0.288,0.393,0.681,24,1,1,1,0,0,0,0.308,103,81
460,,Dustin Garneau\garnedu01,vs RHP,2019,27,66,,56,9,12,3,0,2,9,0,0,6,16,0.214,0.323,0.375,0.698,21,0,3,0,0,0,2,0.263,84,87
461,,Corban Joseph\josepco01,vs RHP,2019,28,66,,62,5,9,3,0,1,7,0,0,3,11,0.145,0.182,0.242,0.424,15,2,0,0,1,0,1,0.157,92,13
462,,Brett Phillips\phillbr02,vs RHP,2019,24,66,,55,6,7,1,0,2,6,2,0,8,20,0.127,0.231,0.255,0.485,14,1,0,1,2,0,1,0.143,91,31
463,,Luis Guillorme\guilllu01,vs RHP,2019,40,64,,55,4,13,4,0,1,3,0,0,7,12,0.236,0.323,0.364,0.686,20,2,0,2,0,0,0,0.286,101,85
464,,Abraham Toro\toroab01,vs RHP,2019,24,63,,55,13,15,3,2,2,9,1,1,7,13,0.273,0.349,0.509,0.858,28,2,0,0,1,0,1,0.317,147,126
465,,Austin Allen\allenau01,vs RHP,2019,29,61,,55,3,13,4,0,0,2,0,0,6,17,0.236,0.311,0.309,0.621,17,1,0,0,0,3,0,0.342,122,68
466,,Sean Rodriguez\rodrise01,vs RHP,2019,39,61,,46,12,10,3,0,1,5,1,0,9,15,0.217,0.351,0.348,0.699,16,0,1,4,1,0,1,0.29,94,90
467,,Robel Garcia\garciro02,vs RHP,2019,24,60,,54,6,13,2,1,4,9,0,0,5,24,0.241,0.3,0.537,0.837,29,0,0,0,1,0,0,0.333,117,118
468,,Jedd Gyorko\gyorkje01,vs RHP,2019,43,60,,55,4,11,0,0,2,7,1,0,5,15,0.2,0.267,0.309,0.576,17,1,0,0,0,0,1,0.237,131,55
469,,Nicky Delmonico\delmoni01,vs RHP,2019,21,59,,54,6,11,2,0,1,6,0,1,4,20,0.204,0.271,0.296,0.567,16,1,1,0,0,0,1,0.303,106,53
470,,LaMonte Wade Jr\wadela01,vs RHP,2019,24,59,,49,8,11,2,1,2,5,0,0,10,7,0.224,0.356,0.429,0.785,21,0,0,0,0,0,0,0.225,117,110
471,,Kevin Cron\cronke01,vs RHP,2019,30,58,,53,9,11,3,0,5,11,0,1,3,19,0.208,0.276,0.547,0.823,29,1,2,0,0,0,0,0.207,108,112
472,,Zack Cozart\cozarza01,vs RHP,2019,22,57,,55,2,7,2,0,0,4,0,0,1,9,0.127,0.158,0.164,0.322,9,1,1,0,0,0,0,0.152,103,-13
473,,Jacob deGrom\degroja01,vs RHP,2019,27,57,,53,4,10,2,0,2,5,0,0,4,15,0.189,0.246,0.34,0.585,18,0,0,0,0,0,0,0.222,105,55
474,,Michael A. Taylor\taylomi02,vs RHP,2019,36,57,,52,6,12,4,0,0,0,5,0,4,21,0.231,0.286,0.308,0.593,16,0,0,1,0,0,0,0.387,78,60
475,,Austin Wynns\wynnsau01,vs RHP,2019,19,57,,54,7,12,0,0,1,4,0,0,2,13,0.222,0.25,0.278,0.528,15,2,0,1,0,0,1,0.275,104,42
476,,Cedric Mullins\mullice01,vs RHP,2019,21,56,,49,7,5,0,2,0,4,1,0,2,9,0.102,0.182,0.184,0.365,9,2,3,1,1,0,0,0.122,119,-1
477,,Steve Pearce\pearcst01,vs RHP,2019,22,56,,49,4,8,3,0,0,6,0,0,5,15,0.163,0.25,0.224,0.474,11,4,1,0,1,0,1,0.229,89,30
478,,Tim Federowicz\federti01,vs RHP,2019,23,55,,50,6,7,1,0,4,6,1,0,5,27,0.14,0.218,0.4,0.618,20,0,0,0,0,0,1,0.158,118,60
479,,Nick Hundley\hundlni01,vs RHP,2019,23,55,,53,4,12,3,1,1,3,0,1,2,14,0.226,0.255,0.377,0.632,20,2,0,0,0,0,0,0.289,115,67
480,,Kyle Lewis\lewisky01,vs RHP,2019,16,55,,52,8,16,5,0,5,11,0,0,2,18,0.308,0.327,0.692,1.02,36,0,0,0,1,0,0,0.367,129,162
481,,Ryan McBroom\mcbrory01,vs RHP,2019,20,55,,50,5,15,2,0,0,5,0,0,4,17,0.3,0.364,0.34,0.704,17,2,1,0,0,0,0,0.455,95,92
482,,Brendan Rodgers\rodgebr02,vs RHP,2019,22,55,,52,6,12,2,0,0,3,0,0,2,18,0.231,0.273,0.269,0.542,14,1,1,0,0,0,1,0.353,108,47
483,,Giancarlo Stanton\stantmi03,vs RHP,2019,17,55,,45,6,13,1,0,2,12,0,0,9,16,0.289,0.4,0.444,0.844,20,1,0,0,1,0,0,0.393,90,127
484,,Sandy Alcantara\alcansa01,vs RHP,2019,27,54,,51,2,5,1,0,0,4,0,0,1,39,0.098,0.132,0.118,0.25,6,0,1,1,0,0,0,0.417,127,-32
485,,Thairo Estrada\estrath01,vs RHP,2019,24,54,,51,9,14,3,0,3,11,3,0,1,10,0.275,0.302,0.51,0.812,26,1,1,1,0,0,1,0.289,119,112
486,,Kelvin Gutierrez\gutieke01,vs RHP,2019,18,54,,50,3,11,2,0,0,8,1,0,3,17,0.22,0.259,0.26,0.519,13,1,0,0,1,0,0,0.324,58,41
487,,Mike Soroka\sorokmi01,vs RHP,2019,26,54,,46,,4,0,0,0,3,0,0,2,20,0.087,0.16,0.087,0.247,4,1,2,4,0,0,0,0.154,125,-30
488,,Patrick Corbin\corbipa01,vs RHP,2019,25,53,,49,3,6,1,0,0,4,0,0,3,21,0.122,0.173,0.143,0.316,7,0,0,1,0,0,0,0.214,164,-13
489,,Sonny Gray\grayso01,vs RHP,2019,26,53,,40,3,7,0,1,0,3,0,0,2,15,0.175,0.214,0.225,0.439,9,0,0,11,0,0,0,0.28,129,19
490,,Kyle Hendricks\hendrky01,vs RHP,2019,24,53,,45,1,8,1,0,0,5,0,0,1,22,0.178,0.213,0.2,0.413,9,1,1,6,0,0,1,0.348,130,13
491,,Hyun Jin Ryu\ryuhy01,vs RHP,2019,25,53,,41,2,7,1,0,1,3,0,0,2,20,0.171,0.209,0.268,0.478,11,0,0,10,0,0,0,0.3,110,27
492,,Stephen Strasburg\strasst01,vs RHP,2019,24,53,,47,4,10,1,0,1,10,0,0,3,11,0.213,0.26,0.298,0.558,14,0,0,3,0,0,1,0.257,164,50
493,,Sam Travis\travisa01,vs RHP,2019,34,53,,49,4,10,2,1,1,2,2,0,3,15,0.204,0.264,0.347,0.611,17,0,1,0,0,0,0,0.273,87,62
494,,Madison Bumgarner\bumgama01,vs RHP,2019,25,52,,42,3,5,0,0,1,2,0,0,7,29,0.119,0.245,0.19,0.435,8,0,0,3,0,0,0,0.333,89,20
495,,Yu Chang\changyu01,vs RHP,2019,20,52,,47,5,10,2,1,1,5,0,0,5,13,0.213,0.288,0.362,0.65,17,3,0,0,0,0,0,0.273,133,73
496,,Yu Darvish\darviyu01,vs RHP,2019,25,52,,46,,3,0,0,0,2,0,0,2,26,0.065,0.102,0.065,0.167,3,1,0,3,1,0,0,0.143,59,-53
497,,Jack Flaherty\flaheja01,vs RHP,2019,26,52,,43,1,8,3,0,0,3,1,1,1,14,0.186,0.2,0.256,0.456,11,0,0,7,1,0,0,0.267,101,21
498,,Jose Quintana\quintjo01,vs RHP,2019,27,52,,46,2,5,1,0,0,3,0,0,0,21,0.109,0.109,0.13,0.239,6,1,0,6,0,0,0,0.2,134,-36
499,,Tyler Saladino\saladty01,vs RHP,2019,25,52,,47,6,6,0,0,1,4,2,0,4,17,0.128,0.212,0.191,0.403,9,1,1,0,0,0,0,0.172,97,10
500,,Noah Syndergaard\syndeno01,vs RHP,2019,24,52,,49,5,6,1,0,2,2,0,0,2,32,0.122,0.157,0.265,0.422,13,1,0,1,0,0,0,0.267,151,10
501,,Max Fried\friedma01,vs RHP,2019,26,51,,43,9,7,4,0,0,4,0,0,5,13,0.163,0.25,0.256,0.506,11,0,0,3,0,0,0,0.233,91,37
502,,Scott Heineman\heinesc01,vs RHP,2019,18,51,,45,4,10,5,0,2,5,1,0,5,11,0.222,0.314,0.467,0.78,21,3,1,0,0,0,0,0.25,128,106
503,,Dakota Hudson\hudsoda02,vs RHP,2019,26,51,,45,,2,0,0,0,2,0,0,0,21,0.044,0.044,0.044,0.089,2,1,0,6,0,0,1,0.083,2,-76
504,,Anthony Bemboom\bemboan01,vs RHP,2019,21,50,,49,1,6,1,0,0,2,0,0,0,20,0.122,0.122,0.143,0.265,7,0,0,1,0,0,0,0.207,54,-29
505,,Richard Urena\urenari01,vs RHP,2019,28,50,,48,3,12,3,0,0,3,0,0,0,17,0.25,0.265,0.313,0.578,15,0,1,1,0,0,1,0.387,94,55
506,,Miles Mikolas\mikolmi01,vs RHP,2019,24,49,,47,,5,1,0,0,2,0,0,0,23,0.106,0.106,0.128,0.234,6,0,0,2,0,0,0,0.208,62,-37
507,,Zack Wheeler\wheelza01,vs RHP,2019,23,49,,44,4,10,2,0,1,5,0,0,2,15,0.227,0.277,0.341,0.618,15,0,1,2,0,0,1,0.321,120,65
508,,Austin Hays\haysau01,vs RHP,2019,16,48,,43,10,18,5,0,4,11,2,0,5,8,0.419,0.479,0.814,1.293,35,0,0,0,0,0,1,0.452,170,237
509,,Andrew Knizner\kniznan01,vs RHP,2019,16,48,,43,7,10,2,0,2,6,2,0,4,12,0.233,0.313,0.419,0.731,18,3,1,0,0,0,1,0.276,118,94
510,,Edwin Rios\riosed01,vs RHP,2019,25,48,,40,8,11,1,1,4,8,0,0,8,18,0.275,0.396,0.65,1.046,26,1,0,0,0,0,0,0.389,106,174
511,,Max Scherzer\scherma01,vs RHP,2019,22,48,,44,4,8,0,0,0,2,2,0,0,19,0.182,0.182,0.182,0.364,8,1,0,4,0,0,0,0.32,100,-1
512,,Walker Buehler\buehlwa01,vs RHP,2019,23,47,,41,5,5,0,0,1,2,0,0,4,23,0.122,0.2,0.195,0.395,8,0,0,2,0,0,0,0.235,183,7
513,,Matt Kemp\kempma01,vs RHP,2019,17,47,,46,2,8,1,0,0,2,0,0,0,15,0.174,0.17,0.196,0.366,9,2,0,0,1,0,0,0.25,50,-2
514,,Clayton Kershaw\kershcl01,vs RHP,2019,19,47,,36,1,4,1,0,0,1,0,0,1,12,0.111,0.135,0.139,0.274,5,0,0,10,0,0,2,0.167,126,-26
515,,Aaron Altherr\altheaa01,vs RHP,2019,29,45,,41,3,2,0,0,1,2,0,0,2,19,0.049,0.111,0.122,0.233,5,1,1,0,1,0,0,0.045,56,-37
516,,Merrill Kelly\kellyme01,vs RHP,2019,23,45,,39,3,1,0,0,0,2,0,0,1,16,0.026,0.05,0.026,0.076,1,2,0,5,0,0,0,0.043,126,-78
517,,Kenta Maeda\maedake01,vs RHP,2019,24,45,,39,3,9,2,0,0,3,0,0,0,11,0.231,0.231,0.282,0.513,11,0,0,6,0,0,2,0.321,89,37
518,,Kristopher Negron\negrokr01,vs RHP,2019,23,45,,43,6,13,1,0,1,5,1,1,2,16,0.302,0.333,0.395,0.729,17,1,0,0,0,0,0,0.462,131,95
519,,Aaron Nola\nolaaa01,vs RHP,2019,23,45,,37,6,6,2,0,0,1,0,0,5,19,0.162,0.262,0.216,0.478,8,0,0,3,0,0,2,0.333,172,32
520,,AJ Reed\reedaj01,vs RHP,2019,13,45,,40,1,5,0,0,1,4,0,0,4,19,0.125,0.2,0.2,0.4,8,0,0,0,1,0,0,0.19,96,9
521,,German Marquez\marquge01,vs RHP,2019,20,44,,37,4,8,2,1,0,7,0,0,0,9,0.216,0.216,0.324,0.541,12,1,0,7,0,0,0,0.286,86,42
522,,Michael Perez\perezmi03,vs RHP,2019,17,44,,35,5,7,4,0,0,2,0,0,8,14,0.2,0.364,0.314,0.678,11,0,1,0,0,0,0,0.333,102,86
523,,Robbie Ray\rayro02,vs RHP,2019,24,44,,40,1,3,0,0,0,1,0,0,0,19,0.075,0.075,0.075,0.15,3,1,0,4,0,0,0,0.143,106,-59
524,,Anibal Sanchez\sanchan01,vs RHP,2019,23,44,,41,1,5,0,0,0,0,0,0,0,18,0.122,0.122,0.122,0.244,5,2,0,3,0,0,0,0.217,112,-34
525,,Kyle Tucker\tuckeky01,vs RHP,2019,21,44,,40,11,10,3,0,3,6,2,0,4,14,0.25,0.318,0.55,0.868,22,1,0,0,0,1,0,0.304,102,126
526,,Luis Castillo\castilu02,vs RHP,2019,25,43,,41,2,3,1,0,0,0,0,0,0,22,0.073,0.073,0.098,0.171,4,0,0,2,0,0,0,0.158,62,-55
527,,John Ryan Murphy\murphjr01,vs RHP,2019,20,43,,39,5,8,2,0,2,4,0,0,3,16,0.205,0.262,0.41,0.672,16,0,0,1,0,0,0,0.286,106,76
528,,Brian O'Grady\ogradbr01,vs RHP,2019,26,43,,37,4,6,1,1,2,3,0,0,4,15,0.162,0.279,0.405,0.684,15,0,2,0,0,0,1,0.2,90,80
529,,Jeff Samardzija\samarje01,vs RHP,2019,24,43,,38,,5,1,0,0,1,0,0,0,25,0.132,0.132,0.158,0.289,6,0,0,5,0,0,1,0.385,109,-22
530,,Jesus Sucre\sucreje01,vs RHP,2019,18,43,,39,2,8,2,0,0,3,0,0,3,9,0.205,0.279,0.256,0.535,10,0,1,0,0,0,2,0.267,110,46
531,,Adam Wainwright\wainwad01,vs RHP,2019,22,43,,35,5,7,2,0,0,2,0,0,2,14,0.2,0.237,0.257,0.494,9,0,0,5,1,0,0,0.318,142,33
532,,Kyle Higashioka\higasky01,vs RHP,2019,16,42,,41,5,8,3,0,2,8,0,0,0,21,0.195,0.19,0.415,0.605,17,1,0,0,1,0,0,0.316,80,55
533,,Erik Kratz\kratzer01,vs RHP,2019,16,42,,39,1,3,0,0,1,2,0,0,1,12,0.077,0.143,0.154,0.297,6,0,2,0,0,0,0,0.077,60,-20
534,,Joe Musgrove\musgrjo01,vs RHP,2019,23,42,,35,7,4,1,1,0,1,0,0,2,12,0.114,0.162,0.2,0.362,7,0,0,5,0,0,0,0.174,71,-3
535,,Socrates Brito\britoso01,vs RHP,2019,14,41,,37,4,3,0,1,0,2,0,0,4,17,0.081,0.171,0.135,0.306,5,2,0,0,0,0,0,0.15,110,-16
536,,Anthony DeSclafani\desclan01,vs RHP,2019,23,41,,40,,5,0,0,0,0,0,0,0,18,0.125,0.125,0.125,0.25,5,0,0,1,0,0,0,0.227,129,-32
537,,Dom Nunez\nunezdo01,vs RHP,2019,14,41,,37,4,7,3,0,2,4,0,0,3,16,0.189,0.244,0.432,0.676,16,0,0,0,1,0,0,0.25,110,76
538,,JB Shuck\shuckja01,vs RHP,2019,21,41,,32,2,6,0,0,0,1,0,0,8,6,0.188,0.366,0.188,0.553,6,0,1,0,0,0,1,0.231,82,57
539,,Yangervis Solarte\solarya01,vs RHP,2019,23,41,,39,7,9,4,0,1,5,0,0,2,12,0.231,0.268,0.41,0.679,16,1,0,0,0,0,0,0.308,139,78
540,,Julio Teheran\teherju01,vs RHP,2019,22,41,,38,,4,0,0,0,3,0,0,0,19,0.105,0.105,0.105,0.211,4,0,0,3,0,0,0,0.211,81,-43
541,,Wilfredo Tovar\tovarwi01,vs RHP,2019,19,41,,40,4,6,2,0,0,1,0,0,1,9,0.15,0.171,0.2,0.371,8,0,0,0,0,0,1,0.194,51,-1
542,,Kevin Kramer\krameke01,vs RHP,2019,21,40,,32,5,6,1,0,0,5,0,1,6,13,0.188,0.3,0.219,0.519,7,0,0,0,2,0,1,0.286,131,44
543,,Jon Lester\lestejo01,vs RHP,2019,23,40,,37,5,9,2,0,1,6,0,0,3,17,0.243,0.3,0.378,0.678,14,0,0,0,0,0,0,0.421,143,81
544,,Jack Mayfield\mayfija01,vs RHP,2019,20,40,,40,4,5,2,0,1,2,0,0,0,9,0.125,0.125,0.25,0.375,10,0,0,0,0,0,0,0.133,50,-3
545,,Sean Murphy\murphse01,vs RHP,2019,18,40,,35,9,8,3,0,4,5,0,0,4,11,0.229,0.325,0.657,0.982,23,1,1,0,0,0,0,0.2,114,153
546,,Magneuris Sierra\sierrma01,vs RHP,2019,13,40,,38,5,12,1,1,0,1,3,2,2,7,0.316,0.35,0.395,0.745,15,0,0,0,0,0,0,0.387,85,100
547,,Pat Valaika\valaipa01,vs RHP,2019,23,40,,37,4,5,1,0,0,1,0,0,3,15,0.135,0.2,0.162,0.362,6,1,0,0,0,0,0,0.227,29,0
548,,Jake Arrieta\arrieja01,vs RHP,2019,19,39,,36,1,4,1,0,0,1,0,0,1,17,0.111,0.135,0.139,0.274,5,1,0,2,0,0,1,0.211,56,-26
549,,Steven Brault\braulst01,vs RHP,2019,24,39,,34,5,10,1,0,1,1,0,0,0,7,0.294,0.294,0.412,0.706,14,1,0,5,0,0,0,0.346,80,87
550,,Isaac Galloway\gallois01,vs RHP,2019,16,39,,39,4,8,1,0,0,1,2,0,0,12,0.205,0.205,0.231,0.436,9,0,0,0,0,0,1,0.296,148,17
551,,Cole Hamels\hamelco01,vs RHP,2019,20,39,,35,1,5,1,0,0,2,0,0,1,12,0.143,0.184,0.171,0.356,6,1,1,1,1,0,0,0.208,106,-3
552,,Steven Matz\matzst01,vs RHP,2019,22,39,,36,2,7,0,0,0,0,0,0,0,11,0.194,0.194,0.194,0.389,7,0,0,3,0,0,1,0.28,54,5
553,,Bobby Wilson\wilsobo02,vs RHP,2019,14,39,,37,2,4,1,0,0,2,0,0,1,10,0.108,0.132,0.135,0.267,5,1,0,1,0,0,0,0.148,120,-28
554,,Miguel Andujar\andujmi01,vs RHP,2019,12,38,,36,,6,0,0,0,1,0,0,1,8,0.167,0.184,0.167,0.351,6,4,0,0,1,0,0,0.207,159,-4
555,,Phil Gosselin\gosseph01,vs RHP,2019,27,38,,38,1,9,3,0,0,6,0,0,0,9,0.237,0.237,0.316,0.553,12,1,0,0,0,0,0,0.31,83,47
556,,Hanley Ramirez\ramirha01,vs RHP,2019,15,38,,32,3,6,0,0,2,5,0,0,6,10,0.188,0.316,0.375,0.691,12,1,0,0,0,0,1,0.2,121,85
557,,Chad Wallach\wallach01,vs RHP,2019,14,38,,35,3,8,2,0,1,3,0,0,3,8,0.229,0.289,0.371,0.661,13,0,0,0,0,0,0,0.269,86,76
558,,Chris Archer\archech01,vs RHP,2019,19,37,,32,1,3,0,0,0,2,0,0,2,19,0.094,0.147,0.094,0.241,3,0,0,3,0,0,1,0.231,62,-33
559,,Jordan Lyles\lylesjo01,vs RHP,2019,19,37,,34,3,4,0,0,0,4,0,0,1,18,0.118,0.167,0.118,0.284,4,1,1,1,0,0,1,0.25,163,-21
560,,Chris Paddack\paddach01,vs RHP,2019,20,37,,34,3,4,0,0,0,2,0,0,0,17,0.118,0.118,0.118,0.235,4,0,0,3,0,0,0,0.235,98,-36
561,,Bobby Bradley\bradlbo01,vs RHP,2019,15,36,,33,3,6,3,0,1,2,0,0,3,15,0.182,0.25,0.364,0.614,12,2,0,0,0,0,0,0.294,104,62
562,,Jon Gray\grayjo02,vs RHP,2019,18,36,,28,1,3,0,0,0,1,0,0,3,14,0.107,0.194,0.107,0.301,3,0,0,5,0,0,0,0.214,229,-15
563,,Dustin Peterson\peterdu01,vs RHP,2019,12,36,,36,2,7,3,0,0,5,1,0,0,11,0.194,0.194,0.278,0.472,10,1,0,0,0,0,0,0.28,58,25
564,,Rangel Ravelo\ravelra01,vs RHP,2019,22,36,,33,4,7,2,0,2,6,0,0,2,11,0.212,0.25,0.455,0.705,15,1,0,0,1,0,0,0.238,109,83
565,,Andrew Stevenson\stevean01,vs RHP,2019,28,36,,29,4,10,1,1,0,0,0,1,6,11,0.345,0.472,0.448,0.92,13,1,1,0,0,0,0,0.556,93,151
566,,Breyvic Valera\valerbr01,vs RHP,2019,14,36,,32,4,7,1,1,1,4,0,0,4,3,0.219,0.306,0.406,0.712,13,1,0,0,0,0,0,0.214,105,89
567,,Braden Bishop\bishobr01,vs RHP,2019,15,35,,32,2,4,0,0,0,4,0,0,2,13,0.125,0.176,0.125,0.301,4,0,0,1,0,0,0,0.211,132,-16
568,,Zack Greinke\greinza01,vs RHP,2019,18,35,,31,3,6,2,1,1,3,1,1,1,8,0.194,0.219,0.419,0.638,13,2,0,3,0,0,0,0.227,43,65
569,,Michael Hermosillo\hermomi01,vs RHP,2019,13,35,,29,5,5,1,1,0,2,1,0,4,15,0.172,0.314,0.276,0.59,8,1,2,0,0,0,0,0.357,128,62
570,,Caleb Joseph\josepca01,vs RHP,2019,16,35,,32,3,6,2,0,0,1,0,0,1,8,0.188,0.235,0.25,0.485,8,0,1,1,0,0,2,0.25,89,31
571,,Carter Kieboom\kieboca01,vs RHP,2019,11,35,,32,3,4,0,0,2,2,0,0,3,14,0.125,0.2,0.313,0.513,10,0,0,0,0,1,0,0.125,107,35
572,,Michael Lorenzen\lorenmi01,vs RHP,2019,23,35,,32,5,7,1,0,1,4,4,1,3,10,0.219,0.286,0.344,0.629,11,1,0,0,0,0,1,0.286,111,69
573,,Jason Martin\martija03,vs RHP,2019,14,35,,31,3,7,2,0,0,2,2,0,4,9,0.226,0.314,0.29,0.605,9,0,0,0,0,0,0,0.318,91,65
574,,Yadiel Rivera\riverya01,vs RHP,2019,19,35,,32,5,5,1,0,0,0,2,0,3,8,0.156,0.229,0.188,0.416,6,0,0,0,0,0,1,0.208,75,15
575,,Terrance Gore\gorete01,vs RHP,2019,15,34,,31,9,5,1,1,0,1,8,2,3,14,0.161,0.235,0.258,0.493,8,0,0,0,0,0,0,0.294,38,33
576,,Eric Stamets\stameer01,vs RHP,2019,13,34,,30,1,1,0,0,0,2,0,0,3,19,0.033,0.118,0.033,0.151,1,1,0,0,1,0,0,0.083,24,-56
577,,Michael Wacha\wachami01,vs RHP,2019,20,34,,31,3,5,1,0,0,2,0,0,0,18,0.161,0.161,0.194,0.355,6,0,0,3,0,0,0,0.385,96,-5
578,,Taylor Ward\wardta01,vs RHP,2019,13,34,,30,3,6,3,0,1,1,0,0,4,16,0.2,0.294,0.4,0.694,12,1,0,0,0,0,0,0.385,121,84
579,,Brandon Woodruff\woodrbr01,vs RHP,2019,17,34,,31,,8,3,0,0,4,0,0,0,13,0.258,0.258,0.355,0.613,11,0,0,3,0,0,0,0.444,91,62
580,,Abraham Almonte\almonab01,vs RHP,2019,16,33,,28,9,8,3,1,1,4,0,0,5,8,0.286,0.394,0.571,0.965,16,1,0,0,0,0,0,0.368,98,155
581,,Nick Dini\dinini01,vs RHP,2019,14,33,,28,6,4,1,0,1,1,0,0,2,12,0.143,0.25,0.286,0.536,8,0,2,1,0,0,1,0.2,73,44
582,,Joshua Fuentes\fuentjo01,vs RHP,2019,15,33,,32,7,9,0,0,3,6,0,0,1,9,0.281,0.303,0.563,0.866,18,0,0,0,0,0,1,0.3,171,124
583,,Eric Lauer\lauerer01,vs RHP,2019,22,33,,30,,3,1,0,0,0,0,0,0,17,0.1,0.1,0.133,0.233,4,0,0,3,0,0,0,0.231,71,-38
584,,Joey Lucchesi\lucchjo01,vs RHP,2019,17,33,,31,,3,0,0,0,1,0,0,0,22,0.097,0.097,0.097,0.194,3,0,0,2,0,0,0,0.333,172,-47
585,,Logan Morrison\morrilo01,vs RHP,2019,25,33,,30,4,7,1,0,2,3,0,0,3,9,0.233,0.303,0.467,0.77,14,1,0,0,0,0,0,0.263,132,102
586,,Lane Thomas\thomala02,vs RHP,2019,21,33,,27,5,8,0,0,3,9,1,0,4,6,0.296,0.424,0.63,1.054,17,1,2,0,0,0,0,0.278,96,178
587,,Jason Vargas\vargaja01,vs RHP,2019,17,33,,29,,3,0,0,0,0,0,0,0,18,0.103,0.103,0.103,0.207,3,0,0,4,0,0,0,0.273,175,-44
588,,Greg Bird\birdgr01,vs RHP,2019,10,32,,27,4,4,0,0,0,0,0,0,5,13,0.148,0.281,0.148,0.429,4,1,0,0,0,0,0,0.286,54,22
589,,Jaylin Davis\davisja03,vs RHP,2019,15,32,,29,2,5,0,0,1,3,0,1,1,7,0.172,0.25,0.276,0.526,8,1,2,0,0,0,0,0.19,114,42
590,,Jake Fraley\fraleja01,vs RHP,2019,10,32,,31,3,5,2,0,0,1,0,0,0,10,0.161,0.188,0.226,0.413,7,0,1,0,0,0,0,0.238,123,11
591,,Peter O'Brien\obriepe01,vs RHP,2019,12,32,,27,2,6,1,0,1,4,1,0,4,12,0.222,0.344,0.37,0.714,10,0,1,0,0,0,0,0.357,176,93
592,,Vince Velasquez\velasvi01,vs RHP,2019,20,32,,27,2,6,0,0,1,3,0,0,2,9,0.222,0.276,0.333,0.609,9,1,0,3,0,0,0,0.294,98,63
593,,Franklin Barreto\barrefr02,vs RHP,2019,16,31,,30,4,3,2,0,0,0,0,0,1,13,0.1,0.129,0.167,0.296,5,0,0,0,0,0,1,0.176,57,-21
594,,Zach Davies\davieza02,vs RHP,2019,18,31,,29,2,5,1,0,0,2,0,0,0,13,0.172,0.172,0.207,0.379,6,0,0,2,0,0,0,0.313,109,1
595,,Tyler Mahle\mahlety01,vs RHP,2019,17,31,,25,4,3,1,0,0,0,0,0,1,13,0.12,0.154,0.16,0.314,4,0,0,5,0,0,0,0.25,171,-15
596,,Chase Anderson\anderch01,vs RHP,2019,18,30,,27,1,2,1,0,0,1,0,0,1,18,0.074,0.107,0.111,0.218,3,0,0,2,0,0,0,0.222,64,-41
597,,Gorkys Hernandez\hernago01,vs RHP,2019,12,30,,25,3,6,0,2,0,1,1,0,3,8,0.24,0.31,0.4,0.71,10,0,0,1,1,0,0,0.333,206,89
598,,Dallas Keuchel\keuchda01,vs RHP,2019,14,30,,27,,4,0,0,0,2,0,0,1,20,0.148,0.179,0.148,0.327,4,0,0,2,0,0,0,0.571,110,-10
599,,Garrett Stubbs\stubbga01,vs RHP,2019,14,30,,27,4,4,1,0,0,0,1,0,3,7,0.148,0.233,0.185,0.419,5,1,0,0,0,0,0,0.2,47,15
600,,Christian Arroyo\arroych01,vs RHP,2019,14,29,,25,6,5,1,0,2,6,0,0,2,9,0.2,0.286,0.48,0.766,12,0,1,1,0,0,0,0.214,120,100
601,,Jake Elmore\elmorja01,vs RHP,2019,14,29,,27,2,7,0,0,0,1,0,1,2,7,0.259,0.31,0.259,0.57,7,0,0,0,0,0,1,0.35,137,56
602,,Mike Foltynewicz\foltymi01,vs RHP,2019,15,29,,28,1,2,0,0,0,0,0,0,0,15,0.071,0.071,0.071,0.143,2,1,0,1,0,0,0,0.154,149,-62
603,,Zach Eflin\eflinza01,vs RHP,2019,17,28,,28,1,3,1,0,0,1,0,0,0,17,0.107,0.107,0.143,0.25,4,0,0,0,0,0,0,0.273,46,-34
604,,Antonio Senzatela\senzaan01,vs RHP,2019,14,28,,24,1,0,0,0,0,1,0,0,1,14,0,0.04,0,0.04,0,0,0,3,0,0,0,0,-18,-88
